1001	0.168831
1001	0.338661
1001	0.341658
1001	0.412587
1001	0.486513
1003	0.20339
1004	0.303785
1004	0.361554
1004	0.528884
1004	0.536853
1005	0.296517
1005	0.336318
1005	0.350249
1005	0.368159
1005	0.420896
1006	0.328032
1006	0.405567
1006	0.464215
1007	0.290963
1007	0.347567
1008	0.35119
1008	0.440476
1008	0.542659
10091	0.453176
1010	0.293069
1010	0.40297
1010	0.407921
1010	0.442574
1011	0.299703
1011	0.30366
1011	0.329377
1011	0.416419
1012	0.299407
1012	0.305336
1012	0.33498
1012	0.376482
1012	0.456522
1013	0.242843
1013	0.384995
1013	0.53307
1014	0.312623
1014	0.361933
1014	0.449704
1014	0.460552
1014	0.61144
1015	0.274877
1015	0.300493
1016	0.285433
1016	0.389764
1016	0.427165
1018	0.293713
1018	0.295678
1018	0.462672
1018	0.562868
1019	0.309127
1019	0.410206
1019	0.433759
1019	0.482826
1019	0.613346
1020	0.292157
1020	0.411765
1020	0.545098
1021	0.286974
1021	0.332027
1021	0.400588
1022	0.293542
1022	0.302348
1022	0.388454
1022	0.40998
1023	0.301075
1023	0.443793
1025	0.216585
1025	0.347317
1025	0.381463
1025	0.44
1026	0.270955
1026	0.341131
1027	0.300876
1027	0.330088
1027	0.48296
1028	0.307393
1028	0.308366
1029	0.251701
1029	0.365403
1029	0.367347
1029	0.412051
1029	0.418853
1029	0.440233
1029	0.621963
1030	0.367961
1030	0.38835
1030	0.427184
1031	0.302619
1031	0.443259
1031	0.593598
1032	0.346899
1032	0.397287
1032	0.403101
1033	0.271055
1033	0.362052
1033	0.405615
1033	0.413359
1035	0.31401
1035	0.316908
1035	0.3343
1035	0.430918
1035	0.489855
1036	0.333977
1036	0.348456
1037	0.292189
1037	0.294118
1037	0.299904
1037	0.394407
1038	0.304432
1038	0.426782
1038	0.490366
1039	0.3436
1039	0.351299
1039	0.421559
1040	0.324038
1040	0.363462
1040	0.431731
1040	0.533654
1041	0.384246
1041	0.386167
1041	0.422671
1042	0.301344
1042	0.417466
1042	0.441459
1042	0.455854
1042	0.474088
1043	0.310642
1043	0.425695
1044	0.338123
1044	0.359195
1044	0.411877
1045	0.385646
1045	0.4
1045	0.420096
1045	0.455502
1046	0.306883
1047	0.30086
1047	0.368672
1047	0.385864
1047	0.541547
1048	0.302481
1048	0.401718
1048	0.419847
1048	0.524809
1048	0.608779
1049	0.28122
1049	0.307912
1049	0.319352
1049	0.332698
1049	0.372736
1050	0.297143
1050	0.394286
1051	0.301618
1051	0.310181
1051	0.37393
1051	0.396765
1051	0.52236
1052	0.288023
1052	0.309886
1052	0.39924
1053	0.336182
1053	0.362773
1053	0.388414
1053	0.409307
1053	0.561254
1054	0.0379507
1054	0.363378
1055	0.298578
1055	0.299526
1055	0.326066
1056	0.326705
1056	0.335227
1056	0.382576
1056	0.523674
1057	0.292337
1058	0.296786
1058	0.298677
1058	0.323251
1058	0.44896
1059	0.353163
1059	0.371105
1059	0.447592
1060	0.383962
1060	0.439623
1060	0.476415
1061	0.325165
1062	0.339925
1062	0.36064
1062	0.36629
1062	0.439736
1062	0.555556
1063	0.203198
1063	0.30762
1063	0.317968
1063	0.362183
1063	0.377234
1063	0.401693
1063	0.412041
1063	0.434619
1064	0.320489
1064	0.332707
1064	0.399436
1066	0.404315
1067	0.315839
1067	0.350515
1067	0.420806
1068	0.406367
1069	0.318054
1069	0.395697
1070	0.326168
1070	0.327103
1070	0.391589
1071	0.345472
1071	0.56676
1072	0.38806
1072	0.430037
1073	0.383038
1074	0.298883
1074	0.403166
1074	0.468343
1074	0.485102
1075	0.295814
1075	0.31814
1075	0.373023
1075	0.428837
1076	0.324349
1076	0.359665
1076	0.423792
1076	0.613383
1077	0.263695
1077	0.273909
1078	0.296846
1078	0.320965
1078	0.358071
1078	0.462894
1079	0.323448
1079	0.504171
1080	0.376852
1080	0.440741
1080	0.47963
1081	0.343201
1081	0.608696
1082	0.298521
1082	0.352126
1083	0.330563
1083	0.391505
1083	0.602031
1084	0.302583
1084	0.425277
1084	0.500923
1084	0.535055
1084	0.565498
1086	0.371087
1086	0.371087
1086	0.379374
1086	0.393186
1087	0.316467
1087	0.342226
1087	0.422263
1088	0.307904
1088	0.340074
1088	0.376838
1088	0.452206
1089	0.302112
1089	0.338843
1090	0.286239
1090	0.329358
1090	0.333028
1090	0.356881
1090	0.365138
1091	0.300642
1091	0.454629
1092	0.387363
1093	0.304666
1094	0.404022
1096	0.395985
1096	0.415146
1097	0.297174
1097	0.309936
1097	0.402917
1098	0.332423
1098	0.384335
1098	0.391621
1099	0.3303
1099	0.503185
1100	0.478182
1100	0.589091
1101	0.284287
1101	0.336966
1101	0.37148
1102	0.313067
1102	0.325771
1102	0.403811
1103	0.225748
1103	0.37262
1103	0.417044
1105	0.295928
1105	0.343891
1105	0.359276
1105	0.376471
1105	0.479638
1105	0.504072
1106	0.331826
1106	0.423146
1107	0.288166
1107	0.303523
1107	0.554652
1108	0.4287
1108	0.470217
1109	0.28404
1109	0.341749
1109	0.469793
1109	0.54193
1110	0.321622
1110	0.379279
1110	0.437838
1110	0.495495
1111	0.40054
1112	0.305755
1112	0.311151
1112	0.355216
1112	0.596223
11126	0.102373
1114	0.289048
1114	0.37702
1114	0.386894
1114	0.43088
1114	0.482944
1114	0.561939
11148	0.0984033
1115	0.313004
1115	0.313004
1115	0.442152
1116	0.310932
1116	0.369176
1116	0.373656
1116	0.417563
1116	0.442652
1116	0.463262
1117	0.306177
1117	0.360788
1117	0.377798
1117	0.400179
1117	0.496867
1117	0.623993
1118	0.34347
1118	0.374776
1118	0.386404
1118	0.427549
1119	0.266309
1119	0.577301
1120	0.409821
1121	0.314897
1122	0.49287
11220	0.07959
1123	0.241318
1123	0.319679
1123	0.32057
1123	0.437222
1123	0.502226
1124	0.453737
1124	0.551601
1125	0.344
1125	0.448889
1126	0.281528
1126	0.325933
1126	0.361456
1126	0.403197
1126	0.405861
1127	0.364685
1127	0.462289
1129	0.290523
1129	0.386182
1129	0.395926
1129	0.444641
1130	0.30177
1130	0.315929
1130	0.352212
1131	0.28382
1131	0.298851
1131	0.366932
1132	0.333039
1132	0.338339
1132	0.35689
1132	0.365724
1133	0.300088
1133	0.350397
1133	0.616946
1134	0.309524
1134	0.421517
1134	0.444444
1134	0.520282
1135	0.296916
1135	0.303084
1135	0.376211
1136	0.327465
1136	0.356514
1136	0.497359
1136	0.529049
1137	0.373791
1138	0.551845
1139	0.338016
1139	0.402985
1139	0.437226
1139	0.440737
1139	0.503951
1140	0.236842
1140	0.335965
1140	0.348246
1140	0.375439
1141	0.38475
1141	0.408414
1142	0.30035
1142	0.313485
1142	0.487741
1143	0.344707
1143	0.364829
11430	0.0750656
1144	0.362762
1144	0.381119
1144	0.388112
1144	0.412587
1144	0.47465
1145	0.406114
1146	0.333333
1146	0.410122
1146	0.52356
1147	0.29381
1147	0.421099
1147	0.433304
1148	0.301394
1148	0.355401
1148	0.385017
1148	0.401568
1148	0.408537
1148	0.547909
11498	0.0929727
1150	0.37913
1150	0.437391
1151	0.364031
1152	0.217882
1152	0.386285
1152	0.418403
1152	0.447917
11522	0.106405
1153	0.346054
1153	0.402428
1153	0.57242
1154	0.363085
1154	0.380416
1154	0.441941
1154	0.470537
1155	0.325541
1155	0.353247
1155	0.355844
1155	0.432035
1156	0.601211
1156	0.615052
11569	0.0764111
1157	0.337079
1157	0.340536
1158	0.360104
1158	0.377375
1158	0.554404
1159	0.299396
1159	0.310613
1159	0.318378
1159	0.509922
1159	0.565142
1160	0.350862
1160	0.456897
1160	0.502586
1161	0.303187
1161	0.491817
1161	0.579673
1162	0.424269
1162	0.450947
1162	0.45611
1163	0.218401
1163	0.310404
1163	0.378332
1163	0.411866
1163	0.44712
1163	0.55804
1164	0.291237
1165	0.355365
1165	0.613734
1166	0.358491
1166	0.368782
1166	0.408233
1166	0.451115
1167	0.353899
1167	0.377035
1167	0.443016
1168	0.444349
1169	0.431993
1169	0.450813
1170	0.308547
1171	0.315115
1171	0.404782
1171	0.465414
1171	0.471392
1173	0.310315
1173	0.479966
1173	0.540494
1174	0.293015
1174	0.337308
11743	0.166738
1175	0.459574
1175	0.549787
1176	0.462585
11763	0.100145
1177	0.320306
1178	0.300509
1178	0.325127
1178	0.440577
1178	0.491511
1178	0.497453
1178	0.539898
